subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
11,-0.022187301,0.079241977,0.563637572,0.302835508,0.230881939,0.659071583,3.098050196,2.17452245,0.412051835,1.427600983,0.07783802,0.71879549,0.423145487,1.387979992,-0.203980764,0.567377735,0.400958185,1.467221969,0.359656806,0.870213243,0.270725134,0.191038742,0.028527338,0.433236539,0.760614992,2.337435213,1.868180153,1.229870052,0.219164721,1.955357723,1.811125476,0.36339697,0.244944929,1.073198236,0.91982641,0.398316756
12,0.151840551,-0.051556945,0.60359307,0.18156704,0.221360929,0.862646568,3.89330812,3.007864405,1.422846,0.943123313,0.65662419,0.427992766,1.346925725,0.968901785,0.354827654,0.337209245,1.498766275,0.917344841,0.958420724,0.518776285,0.377716811,0.065005047,0.050141803,0.392580055,2.457187009,1.436121124,2.416111116,1.47719701,1.701753372,1.306111032,2.31582751,0.692036898,1.039735096,0.685558039,1.182984655,0.542308477
13,0.138350367,0.14794545,0.387124654,0.147776492,0.20529924,0.769372751,3.488089477,2.666892513,0.685156238,1.189275318,0.649818835,0.55324061,0.615981053,1.115302595,0.456256509,0.479352364,0.75433142,1.263248046,0.843381162,0.627128856,0.26273751,0.147860971,0.143147909,0.267450572,1.597712583,1.890376896,2.017579463,1.470510018,1.072237562,1.59465496,1.731283653,0.935608876,0.667487538,0.871257965,0.937215778,0.601529723
14,-0.103002724,0.097057932,0.495815665,0.279723276,0.192398537,0.20613236,1.209326512,0.439732363,0.313637368,0.567492187,0.263960464,-0.320560583,0.36513873,0.518963222,0.016052633,-0.460422222,0.262136006,0.616021154,0.511868298,-0.180698945,0.19640647,0.188390604,-0.002972396,0.387769471,0.774004303,0.435322208,0.87815716,0.331169352,0.381191362,0.058541,0.884101951,-0.444369589,0.288798917,0.123465802,0.440564778,-0.028300059
15,0.023709248,0.246225951,0.055776701,0.388231763,0.178485916,0.556528598,2.583086224,1.869142565,0.881181706,0.815351748,-0.036006204,0.565587148,0.869327081,0.692238771,-0.063894555,0.371471268,0.893036329,0.938464722,-0.008117854,0.759703031,0.039742975,0.317228858,0.134967599,0.222004231,0.884918475,1.698167757,1.831501048,0.751585176,0.805432524,1.063710034,1.56156585,0.307576712,0.422587751,0.690469446,0.848266725,0.264790472
16,-0.10642976,-0.061944067,-0.06228948,-0.144997878,-0.093915297,-0.040122792,-0.348321763,0.027339425,-0.231285516,0.023929805,0.071369222,-0.024504682,-0.178070635,0.054901839,0.102513962,0.047994257,-0.284500395,-0.007042228,0.040224483,-0.097003621,-0.08435962,-0.103470973,-0.084186914,-0.103643679,-0.244275913,-0.104045849,-0.291542622,-0.056779139,-0.075556673,0.102896097,-0.123168795,0.15050822,-0.079958147,-0.000287438,-0.103677855,0.02343227
17,0.133617373,-0.040108654,0.380556634,0.224983848,0.174762301,0.473923176,2.245217288,1.546168089,0.751983496,0.325562908,0.804701738,0.013444552,0.68517481,0.345617236,0.614423421,-0.099047372,0.818792183,0.305508582,0.994980055,0.125936475,0.257087004,0.092437597,0.04675436,0.30277024,1.813772237,0.431445057,1.124300768,1.120916527,1.299598231,0.246569864,1.030792047,0.51537605,0.778342621,0.16950373,0.538773202,0.409073145
18,-0.021819204,0.025759415,0.057170751,0.081199919,0.03557772,0.150743201,0.674128244,0.53181736,0.010806332,0.328910738,0.159507419,0.103748313,0.021715934,0.316031031,0.130922043,0.063148354,-0.000103271,0.341790446,0.188092795,0.144348272,0.017675774,0.053479667,0.001970105,0.069185335,0.187989524,0.486138719,0.341687176,0.332441067,0.152637977,0.379179385,0.337746966,0.194070397,0.085156875,0.216329526,0.169858535,0.131627866
19,0.019901397,0.018536679,-0.004835731,-0.083031286,-0.012357235,0.025540742,0.077448497,0.126877439,-0.020731944,-0.056765303,-0.001345346,0.18100556,-0.030682642,-0.066033642,0.00107252,0.222521203,-0.010781245,-0.047496963,-0.003763211,0.139489917,0.007532833,-0.032247304,0.019219038,-0.043933509,-0.014544457,0.091992953,-0.058278209,0.135726706,-0.029610122,0.156487561,-0.096716285,0.223593723,-0.011038645,0.062120129,-0.038748624,0.089830107
20,0.177471627,0.195470608,0.666849492,0.568223597,0.402003832,0.718451342,3.677813029,2.069797714,0.860780011,0.862688633,0.671625875,0.478710853,0.772044194,0.76495333,0.338201128,0.194599055,0.949515821,0.960423939,1.00505062,0.762822651,0.422160559,0.381847103,0.186471118,0.617536545,1.954566437,1.723246587,1.90993976,1.767873266,1.110245324,0.959552385,1.53699752,0.532800182,0.766202937,0.670699744,0.86173432,0.575168362
