subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
21,0.122983203,0.059897756,-0.125154554,0.391163912,0.11222258,0.175707604,0.927275576,0.478385261,0.255865504,0.502191445,-0.109387378,0.05416085,0.194373901,0.472242566,-0.046810101,-0.141421105,0.317357105,0.532140323,-0.171964655,0.249742806,-0.001085675,0.225530834,0.09144048,0.133004679,0.145392449,0.78188313,0.849497429,0.077778151,0.1475638,0.33082146,0.666616468,-0.188231206,0.073239063,0.278176147,0.379028474,-0.027613264
22,-0.183083958,0.038755541,0.253967736,0.110335424,0.054993686,0.410727715,1.752898225,1.532923483,0.419876085,1.286521105,-0.103793813,0.04030748,0.511418063,1.267143333,-0.230777681,-0.014860231,0.328334105,1.305898874,0.023190054,0.095475193,0.035441889,0.074545483,-0.072164208,0.18215158,0.35152416,1.401374069,1.634232982,0.118665247,0.280640382,1.252283102,1.778561401,-0.245637914,0.158041135,0.663414292,0.853198593,-0.031743167
23,0.050301352,-0.184453075,0.62587691,0.600703892,0.273107269,0.48775101,2.497218583,1.404789504,0.350263109,0.609744014,0.556775163,0.434221757,0.325112433,0.701970551,0.243836708,0.133869811,0.375413785,0.517517477,0.869713617,0.734573703,0.338089129,0.208125409,-0.067075862,0.613290401,1.245127404,1.252091175,0.892931264,1.604287313,0.56894914,0.835840364,1.027082983,0.377706518,0.453519135,0.521982886,0.480003561,0.495498458
24,-0.014649371,0.02124385,0.019696413,0.001244152,0.006883761,0.006290419,0.038929198,0.011394154,-0.049427085,0.141115589,-0.073815272,0.007288444,-0.042102399,0.130493663,-0.083663478,0.006666368,-0.05675177,0.151737514,-0.063967066,0.00791052,0.002523521,0.011244001,0.00329724,0.010470282,-0.120718836,0.159648034,0.094985743,-0.056056546,-0.125765877,0.137160032,0.088391264,-0.07699711,-0.061621178,0.074202016,0.045844252,-0.033263414
25,0.132147066,0.233095575,0.710127074,0.23472298,0.327523174,0.143490805,1.229009569,-0.081083128,-0.320089528,0.714357832,0.138186749,0.041508165,-0.386163062,0.597810047,-0.216876788,-0.075853325,-0.254015996,0.830905621,0.493250285,0.158869655,0.421137071,0.233909277,0.18262132,0.472425027,0.23923429,0.989775277,0.576889626,0.652119942,-0.60303985,0.521956721,0.211646984,-0.292730113,-0.09095139,0.377932999,0.197134153,0.089847456
26,-0.237393675,0.011026141,0.438245384,0.242204957,0.113520702,0.51176704,2.27410956,1.820026751,0.368963886,1.005145001,0.119428561,0.553530707,0.487660724,0.999631931,-0.099694131,0.432428228,0.250267049,1.010658072,0.338551253,0.674633185,0.100425854,0.126615549,-0.113183767,0.34022517,0.588818304,1.685291254,1.260925116,1.013184437,0.387966592,1.432060162,1.487292657,0.332734097,0.244196224,0.779337854,0.687054444,0.336479634
27,0.132713496,0.019927553,0.124063959,0.248164722,0.131217433,-0.000982332,0.258505534,-0.266364192,-0.142171314,0.103551002,0.019624364,0.015066624,-0.208528062,0.093587223,-0.042407616,-0.109015737,-0.075814566,0.113514776,0.081656343,0.139148985,0.128388728,0.134046137,0.076320524,0.186114342,0.005841779,0.25266376,0.037700211,0.220805327,-0.250935678,-0.015428513,-0.114940836,-0.151423353,-0.061273475,0.059308812,-0.019310158,0.017345494
28,-0.040139556,-0.061572828,0.2714429,-0.074406233,0.02383107,0.271373402,1.133155748,1.037831473,0.019934808,0.639262346,0.223441449,0.202855007,0.040004587,0.67004876,0.087719999,0.240058124,-0.000134969,0.608475931,0.359162899,0.16565189,0.115651672,-0.067989531,-0.050856192,0.098518333,0.35902793,0.774127825,0.60834096,0.524814787,0.127724586,0.910106883,0.710053348,0.327778123,0.121688129,0.421058675,0.329598577,0.213148229
29,0.097185481,0.139730653,0.166918781,0.107325874,0.127790197,0.473562495,2.149830366,1.638669583,0.5080068,0.485978612,0.325621606,0.574642965,0.459414059,0.416113284,0.242162215,0.520980026,0.55659954,0.555843937,0.409080996,0.6283059,0.132052131,0.123528263,0.118458067,0.137122327,0.965680536,1.184149838,1.112443476,1.037386894,0.701576274,0.937093311,0.875527348,0.763142244,0.416814202,0.530310788,0.496992707,0.450132284
30,-0.052114837,0.103779395,0.20155114,0.044652134,0.074466958,0.510588643,2.191288488,1.893420664,0.617132747,0.56130183,0.257370767,0.606549232,0.643190166,0.509412134,0.156595196,0.584223165,0.591075328,0.61319153,0.358146336,0.628875299,0.074718152,0.074215765,0.025832279,0.123101638,0.949221663,1.242066828,1.204266855,0.987021636,0.799785361,1.093635304,1.152602299,0.740818362,0.437251757,0.583925532,0.589217288,0.431959999
31,-0.048618461,0.108086065,0.467779745,0.054249525,0.145374218,0.117351033,0.760152568,0.178655696,0.38992216,-0.189651111,0.237300669,0.031832414,0.41423139,-0.243694143,0.003410797,0.004707651,0.365612929,-0.135608078,0.471190542,0.058957176,0.209580641,0.081167795,0.029733802,0.261014635,0.836803471,-0.076650903,0.230004851,0.530147717,0.417642187,-0.238986492,0.170537247,0.008118449,0.313611414,-0.078909349,0.100135525,0.134566542
32,0.031429559,-0.018256148,0.054570585,-0.049610018,0.004533495,0.061637081,0.255615313,0.237481335,-0.045777855,-0.023273712,-0.052389557,0.367989446,-0.061492634,-0.014145638,-0.079674849,0.392794455,-0.030063075,-0.032401785,-0.025104264,0.343184437,0.043000072,-0.033933083,0.006586705,0.002480284,-0.055167339,0.310782652,-0.06246486,0.318080173,-0.141167482,0.378648817,-0.075638271,0.313119607,-0.049083705,0.172357868,-0.034525783,0.157799945
